上规入库奖励,成都高新区生物产业发展局,成都高新,
企业快速发展奖励,成都高新区生物产业发展局,成都高新,
精准医疗企业补贴,成都高新区科技与新经济发展局,成都高新,
金融科技企业补贴,成都高新区科技与新经济发展局,成都高新,
“互联网+”企业补贴,成都高新区科技与新经济发展局,成都高新,
销售收入首次突破补贴,成都高新区科技与新经济发展局,成都高新,
研发投入补贴,成都高新区科技与新经济发展局,成都高新,
新经济企业拓展市场专项资金,成都高新区科技与新经济发展局,成都高新,
知识产权贯标奖励,成都高新区科技与新经济发展局,成都高新,
专利奖奖励,成都高新区科技与新经济发展局,成都高新,
科技奖奖励,成都高新区科技与新经济发展局,成都高新,
保险机构奖励,成都高新区财政金融局,成都高新,
科技成果转化金融机构发展支持,成都高新区财政金融局,成都高新,
知识产权服务机构资助,成都高新区科技与新经济发展局,成都高新,
研发创新平台补贴,成都高新区科技与新经济发展局,成都高新,
企业加大研发投入支持,成都高新区科技与新经济发展局,成都高新,
“菁蓉·高新人才计划”-商务服务项目,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-金融人才项目,成都高新区党群工作部,成都高新,
人才服务中介机构建设资助,成都高新区党群工作部,成都高新,
创新创业优质载体奖,成都高新区创新创业服务中心,成都高新,
创新创业载体支持,成都高新区创新创业服务中心,成都高新,
提升金融品牌建设支持,成都高新区财政金融局,成都高新,
金融行业自律补贴,成都高新区财政金融局,成都高新,
企业提高信用等级补贴,成都高新区财政金融局,成都高新,
商务服务业行业组织发展支持,成都高新区经贸发展局,成都高新,
获得认证补贴,成都高新区电子信息产业发展局,成都高新,
公共技术平台建设补贴,成都高新区电子信息产业发展局,成都高新,
知识产权产业化支持,成都高新区电子信息产业发展局,成都高新,
专业服务机构补贴,成都高新区生物产业发展局,成都高新,
加大环保投入补贴,成都高新区生物产业发展局,成都高新,
主办专业化、国际化高端论坛支持,成都高新区生物产业发展局,成都高新,
行业协会建设运营补贴,成都高新区生物产业发展局,成都高新,
医药物流设施设备提升补贴,成都高新区生物产业发展局,成都高新,
医药物流服务补贴,成都高新区生物产业发展局,成都高新,
企业进入国际市场支持,成都高新区生物产业发展局,成都高新,
协助开拓区内市场奖励,成都高新区生物产业发展局,成都高新,
临床外包服务公司服务区内企业补贴,成都高新区生物产业发展局,成都高新,
参比制剂奖励,成都高新区生物产业发展局,成都高新,
首台(套)产品认定奖励,成都高新区科技与新经济发展局,成都高新,
名标名牌奖励,成都高新区科技与新经济发展局,成都高新,
科技服务机构认定资助,成都高新区科技与新经济发展局,成都高新,
创新型产品专项支持,成都高新区科技与新经济发展局,成都高新,
台湾青年创新创业支持,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-高层次人才创业企业发展壮大支持,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-人力资源服务产业发展资助,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-海外人才离岸创新创业资助,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-高层次人才表彰激励,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-企业开拓市场支持,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-高层次人才投融资支持,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-产学研协同发展补贴,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-高层次人才创业资助,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-人文名家项目,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-技能大师项目,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-创客项目,成都高新区党群工作部,成都高新,
“菁蓉·高新人才计划”-创智项目,成都高新区党群工作部,成都高新,
企业引才补贴,成都高新区党群工作部,成都高新,
重点企业引进人才生活补贴,成都高新区党群工作部,成都高新,
海外人才离岸创新创业补贴,成都高新区党群工作部,成都高新,
“金熊猫”人才创业企业可持续发展扶持,成都高新区党群工作部,成都高新,
“金熊猫”市场开拓扶持,成都高新区党群工作部,成都高新,
“金熊猫”科技成果转移转化支持,成都高新区党群工作部,成都高新,
“金熊猫”投融资支持,成都高新区党群工作部,成都高新,
“金熊猫”创新创业平台支持,成都高新区党群工作部,成都高新,
“金熊猫”全域人才培育体系建立补贴,成都高新区党群工作部,成都高新,
“金熊猫”人才引进计划,成都高新区党群工作部,成都高新,
创新创业发展专项资金,成都高新区创新创业服务中心,成都高新,
科技型中小微企业融资风险补偿资金池,成都高新区财政金融局,成都高新,
维护金融环境支持,成都高新区财政金融局,成都高新,
建设和使用科技金融服务平台支持,成都高新区财政金融局,成都高新,
跨境资金运用中心设立支持,成都高新区财政金融局,成都高新,
政策性创业投资支持,成都高新区经贸发展局,成都高新,
创业天使投资基金支持,成都高新区经贸发展局,成都高新,
企业并购重组支持,成都高新区财政金融局,成都高新,
企业增强行业竞争力奖励,成都高新区经贸发展局,成都高新,
企业止滑回升补贴,成都高新区经贸发展局,成都高新,
企业间协作配套补贴,成都高新区经贸发展局,成都高新,
企业竞标示范工程建设补贴,成都高新区经贸发展局,成都高新,
企业拓展国际市场支持,成都高新区经贸发展局,成都高新,
企业扩大国内市场份额支持,成都高新区经贸发展局,成都高新,
企业对老旧厂房进行提升改造补贴,成都高新区经贸发展局,成都高新,
总部经济发展扶持,成都高新区经贸发展局,成都高新,
专业特色楼宇培育扶持,成都高新区经济运行与安全生产监管局,成都高新,
企业引进、培训和招聘人才支持,成都高新区经贸发展局,成都高新,
知名企业骨干人员创业支持,成都高新区经贸发展局,成都高新,
区外企业在区内设立新公司补贴,成都高新区经贸发展局,成都高新,
专业园区和特色楼宇支持,成都高新区电子信息产业发展局,成都高新,
购买专利支持,成都高新区电子信息产业发展局,成都高新,
产业链配套项目,成都高新区电子信息产业发展局,成都高新,
重大专项项目资金,成都高新区电子信息产业发展局,成都高新,
企业并购重组补贴,成都高新区电子信息产业发展局,成都高新,
独角兽企业奖励,成都高新区电子信息产业发展局,成都高新,
重点研发项目聚集支持,成都高新区电子信息产业发展局,成都高新,
危险废品处理能力提升补贴,成都高新区生物产业发展局,成都高新,
企业安全生产标准化复评补贴,成都高新区生物产业发展局,成都高新,
企业安全生产标准化补贴,成都高新区生物产业发展局,成都高新,
产业特色文化载体补贴,成都高新区生物产业发展局,成都高新,
高效通关支持,成都高新区生物产业发展局,成都高新,
科技成果交易平台奖励,成都高新区生物产业发展局,成都高新,
国际创新合作支持,成都高新区生物产业发展局,成都高新,
创新成果转移转化支持,成都高新区生物产业发展局,成都高新,
健康新经济聚集发展支持,成都高新区生物产业发展局,成都高新,
企业获得国际认证奖励,成都高新区生物产业发展局,成都高新,
重大新药创制科技重大专项产业化项目,成都高新区生物产业发展局,成都高新,
新经济企业开展国际成果转移转化支持,成都高新区科技与新经济发展局,成都高新,
高端人才和机构创建新型组织支持,成都高新区科技与新经济发展局,成都高新,
IP经济发展补贴,成都高新区科技与新经济发展局,成都高新,
平台类企业补贴,成都高新区科技与新经济发展局,成都高新,
数字化工厂建设补贴,成都高新区科技与新经济发展局,成都高新,
新技术企业投资补贴,成都高新区科技与新经济发展局,成都高新,
各类社会主体创办新经济企业支持,成都高新区科技与新经济发展局,成都高新,
中韩创新创业合作配套服务补贴,成都高新区科技与新经济发展局,成都高新,
中韩创新创业合作专业服务补贴,成都高新区科技与新经济发展局,成都高新,
中韩创新创业合作改制上市服务补贴,成都高新区科技与新经济发展局,成都高新,
中韩创新创业合作投融资服务补贴,成都高新区科技与新经济发展局,成都高新,
韩籍人士到成都高新区创新创业支持,成都高新区科技与新经济发展局,成都高新,
中韩合作创新创业载体运行,成都高新区科技与新经济发展局,成都高新,
韩资创新创业企业发展支持,成都高新区科技与新经济发展局,成都高新,
韩资创新创业企业聚集支持,成都高新区科技与新经济发展局,成都高新,
国际科技交流活动补贴,成都高新区科技与新经济发展局,成都高新,
知识产权维权援助补贴,成都高新区科技与新经济发展局,成都高新,
知识产权维权补贴,成都高新区科技与新经济发展局,成都高新,
购买知识产权数据库补贴,成都高新区科技与新经济发展局,成都高新,
高价值专利转化和产业化资金,成都高新区科技与新经济发展局,成都高新,
知识产权试点示范企业奖励,成都高新区科技与新经济发展局,成都高新,
知识产权质押贷款贴息,成都高新区财政金融局,成都高新,
科技成果转化服务业聚集区建设支持,成都高新区科技与新经济发展局,成都高新,
产学研协同创新组织奖励,成都高新区科技与新经济发展局,成都高新,
科技成果转化示范企业资助,成都高新区科技与新经济发展局,成都高新,
科技成果评价补贴,成都高新区科技与新经济发展局,成都高新,
研发机构资助,成都高新区科技与新经济发展局,成都高新,
国家重大科技创新项目配套支持,成都高新区科技与新经济发展局,成都高新,
各类科技成果转移转化活动补贴,成都高新区科技与新经济发展局,成都高新,
科技成果转化基地建设支持,成都高新区科技与新经济发展局,成都高新,
新型产业技术研究院建立补贴,成都高新区科技与新经济发展局,成都高新,
国际技术转移服务机构发展支持,成都高新区科技与新经济发展局,成都高新,
企业设立境外机构支持,成都高新区科技与新经济发展局,成都高新,
企业开展国际合作研发支持,成都高新区科技与新经济发展局,成都高新,
高校院所深化科技成果改革支持,成都高新区科技与新经济发展局,成都高新,
后备高新技术企业入库,成都市科学技术局,成都,
稳岗补贴,成都市人力资源和社会保障局,成都,
研发投入资助,成都市科学技术局,成都,
高新技术企业认定奖励,成都市科学技术局,成都,
专利授权资助,成都市科学技术局,成都,
旅游企业信贷支持,成都市文化广电旅游局,成都,
旅游基础设施、公共服务设施建设支持,成都市文化广电旅游局,成都,
智慧旅游建设支持,成都市文化广电旅游局,成都,
涉旅资源旅游化支持,成都市文化广电旅游局,成都,
农业企业发展品牌电子商务支持,成都市农业农村局,成都,
农业完善标准体系补助,成都市农业农村局,成都,
畜禽养殖场提档升级工程补助,成都市农业农村局,成都,
企业研发节能环保新产品支持,成都市经济和信息化局,成都,
节能环保装备产业资质专项支持,成都市经济和信息化局,成都,
能源管理体系认证证奖励,成都市经济和信息化局,成都,
军民融合产业-创新平台建立支持,成都市经济和信息化局,成都,
军民融合产业-参加境内外防务展支持,成都市经济和信息化局,成都,
军民融合产业-产品出口水平提升支持,成都市经济和信息化局,成都,
军民融合产业-引导各类社会资源参与军民融合项目配套支持,成都市经济和信息化局,成都,
军民融合产业-民品、军品占比扩大支持,成都市经济和信息化局,成都,
军民融合产业-参与武器装备预研、承制等任务支持,成都市经济和信息化局,成都,
军民融合产业-国家授权发明专利奖励,成都市经济和信息化局,成都,
军民融合产业-军用标准编制支持,成都市经济和信息化局,成都,
军民融合产业-军品研制体系建立健全支持,成都市经济和信息化局,成都,
军民融合产业-技术研发投入补助,成都市经济和信息化局,成都,
人才安居工程项目,成都市人力资源和社会保障局,成都,
成都市急需紧缺人才和高端人才-D类：其他高级人才（博士）,成都市人力资源和社会保障局,成都,
成都市急需紧缺人才和高端人才-D类：其他高级人才（高级职称）,成都市人力资源和社会保障局,成都,
金融科技产业-成长奖励,成都市地方金融监督管理局,成都,
金融债券发行奖励,成都市地方金融监督管理局,成都,
企业挂牌资助,成都市地方金融监督管理局,成都,
跨境电商资金-运输费用扶持,成都市商务局,成都,
跨境电商资金-企业利用成都物流配送体系集货支持,成都市商务局,成都,
跨境电商资金-公共服务平台对接补助,成都市商务局,成都,
跨境电商资金-进出口相关信用保险投保保费扶持,成都市商务局,成都,
跨境电商资金-融资贷款贴息,成都市商务局,成都,
跨境电商资金-申办进出口经营权备案扶持,成都市商务局,成都,
跨境电商资金-传统外贸企业开展跨境电商业务奖励,成都市商务局,成都,
跨境电商资金-B2B、B2C进出口业务扶持,成都市商务局,成都,
人工智能产业-领军人才奖励,成都市人力资源和社会保障局,成都,
人工智能产业-技术改造项目补助,成都市经济和信息化局,成都,
人工智能产业-技术研发经费补助,成都市科学技术局,成都,
人工智能产业-研发经费投入补助,成都市科学技术局,成都,
5G产业-产业化优势项目补助,成都市经济和信息化局,成都,
5G产业-企业做大做强支持,成都市经济和信息化局,成都,
出口产品低碳认证-企业参展补助,成都市商务局,成都,
出口产品低碳认证-认证费用补助,成都市商务局,成都,
出口产品低碳认证-认证评价标准和认证技术规范制定支持,成都市商务局,成都,
引进培育交子金融人才-技术金融人才,成都市地方金融监督管理局,成都,
供应链物流补助,成都市口岸与物流办公室,成都,
专业化物流补助,成都市口岸与物流办公室,成都,
企业进口货物补贴,成都市口岸与物流办公室,成都,
新能源汽车产业专项,成都市科学技术局,成都,
企业开展关键技术研发和创新产品研制补助,成都市科学技术局,成都,
军民融合产业-企业上市融资奖励,成都市经济和信息化局,成都,
科技企业创新券,成都市科学技术局,成都,
科学技术奖励,成都市科学技术局,成都,
知识产权运营服务机构资助,成都市科学技术局,成都,
知识产权贯标资助,成都市科学技术局,成都,
信息化应用项目,成都市经济和信息化局,成都,
固定资产投资项目,成都市经济和信息化局,成都,
大企业大集团培育奖励项目,成都市经济和信息化局,成都,
高端人才激励,成都市经济和信息化局,成都,
中小微企业“贷款风险资金池”资金,成都市经济和信息化局,成都,
科技型企业上市、挂牌资助,成都市科学技术局,成都,
购买科技保险资助,成都市科学技术局,成都,
企业上市资助,成都市地方金融监督管理局,成都,
新材料企业认定,成都市经济和信息化局,成都,
航空货运发展扶持-国际货量、中转货量快速增长奖励,成都市口岸与物流办公室,成都,
节能改造项目,成都市经济和信息化局,成都,
ITSS认证奖励,成都市经济和信息化局,成都,
军民融合企业（单位）认定,成都市经济和信息化局,成都,
免税购物店、离境退税商店设立奖励,成都市文化广电旅游局,成都,
重点旅游节会活动补助,成都市文化广电旅游局,成都,
旅游产业融合发展支持,成都市文化广电旅游局,成都,
旅游企业做精做强支持,成都市文化广电旅游局,成都,
民宿品牌奖励,成都市文化广电旅游局,成都,
品牌农业企业引进先进设备支持,成都市农业农村局,成都,
品牌农产品专营店开设补助,成都市农业农村局,成都,
农业企业开展品牌推介展示补助,成都市农业农村局,成都,
农业企业品牌宣传策划补助,成都市农业农村局,成都,
五星级品牌农业奖励,成都市农业农村局,成都,
知识产权优势、示范企业资助,成都市科学技术局,成都,
工程总承包或设计单位选用节能环保产品奖励,成都市经济和信息化局,成都,
节能环保产品采购奖励,成都市经济和信息化局,成都,
军民融合产业-企业之间开展协作配套支持,成都市经济和信息化局,成都,
军民融合产业-引导民营企业进入军工装备科研、生产领域补助,成都市经济和信息化局,成都,
军民融合产业-配套补贴,成都市经济和信息化局,成都,
航空货运发展扶持-货运航线网络构建奖励,成都市口岸与物流办公室,成都,
成都市急需紧缺人才和高端人才-C类：地方级领军人才（科技奖）,成都市人力资源和社会保障局,成都,
成都市急需紧缺人才和高端人才-B类：国家级领军人才（科技奖）,成都市人力资源和社会保障局,成都,
涉外中介服务支持,成都市商务局,成都,
中小企业服务机构认定,成都市经济和信息化局,成都,
林业产业-科技创新支持,成都市林业和园林管理局,成都,
金融科技产业-担保增信奖励,成都市地方金融监督管理局,成都,
金融科技产业-创投融资奖励,成都市地方金融监督管理局,成都,
金融科技产业-技术奖励,成都市地方金融监督管理局,成都,
金融科技产业-创新奖励,成都市地方金融监督管理局,成都,
金融科技产业-租金补贴,成都市地方金融监督管理局,成都,
金融科技产业-落户奖励,成都市地方金融监督管理局,成都,
跨境电商资金-跨境电商海外仓储建设支持,成都市商务局,成都,
跨境电商资金-重点实验室扶持,成都市商务局,成都,
跨境电商资金-抽检检测费扶持,成都市商务局,成都,
跨境电商资金-跨境电商特色口岸申报建设支持,成都市商务局,成都,
跨境电商资金-跨境电商产业园区（含专业楼宇）建设支持,成都市商务局,成都,
跨境电商资金-应用国际搜索引擎费用扶持,成都市商务局,成都,
跨境电商资金-跨境电商平台发展支持,成都市商务局,成都,
人工智能产业-上市企业奖励,成都市地方金融监督管理局,成都,
人工智能产业-数字化车间/智能工厂建设补助,成都市经济和信息化局,成都,
人工智能产业-创新平台资助,成都市科学技术局,成都,
人工智能产业-重大关键技术联合攻关资助,成都市科学技术局,成都,
5G产业-产业服务平台建设支持,成都市经济和信息化局,成都,
5G产业-企业拓展市场支持,成都市经济和信息化局,成都,
出口产品低碳认证-拓展国内市场补助,成都市商务局,成都,
融资租赁和商业保理支持,成都市地方金融监督管理局,成都,
持牌法人金融机构落户奖励,成都市地方金融监督管理局,成都,
留学人员科技活动项目择优资助,成都市人力资源和社会保障局,成都,
高层次留学人才回国资助,成都市人力资源和社会保障局,成都,
医疗美容产业-利用资本市场发展支持,成都市地方金融监督管理局,成都,
医疗美容产业-重点医美企业（机构）培育奖励,成都市经济和信息化局,成都,
医疗美容产业-创新平台补助,成都市科学技术局,成都,
医疗美容产业-医美人才奖励扶持,成都市人力资源和社会保障局,成都,
物流信息化补助,成都市口岸与物流办公室,成都,
企业技术创新支持,成都市科学技术局,成都,
企业开放数据服务支持,成都市经济和信息化局,成都,
企业对外融资发展支持,成都市地方金融监督管理局,成都,
企业拓展国内市场支持,成都市商务局,成都,
企业做大做强支持,成都市商务局,成都,
成果评价补贴,成都市科学技术局,成都,
引进国际化中介服务机构支持,成都市商务局,成都,
航空货运发展扶持-企业开展进出口贸易支持,成都市口岸与物流办公室,成都,
航空货运发展扶持-聚集货物奖励,成都市口岸与物流办公室,成都,
航空货运发展扶持-货代企业奖励,成都市口岸与物流办公室,成都,
技术先进型服务企业认定,成都市科学技术局,成都,
重点新产品研发补贴,成都市科学技术局,成都,
初创企业创新研发资助,成都市科学技术局,成都,
国家级重大研发平台建设资助,成都市科学技术局,成都,
小企业创业基地认定,成都市经济和信息化局,成都,
中小企业公共服务平台认定,成都市经济和信息化局,成都,
标准化农业种植园区（养殖场）建设补助,成都市农业农村局,成都,
管理咨询项目,成都市经济和信息化局,成都,
互联网＋重点示范应用补助项目,成都市经济和信息化局,成都,
云平台补助项目,成都市经济和信息化局,成都,
工业大数据加速器发展补助项目,成都市经济和信息化局,成都,
使用首台套创新产品补助,成都市经济和信息化局,成都,
市级工业设计中心认定,成都市经济和信息化局,成都,
企业上云服务商（第一批）,成都市经济和信息化局,成都,
专利导航产业发展资助,成都市科学技术局,成都,
技术创新研发项目,成都市科学技术局,成都,
新列入工业和信息化部《新能源汽车推广应用推荐车型目录》产品奖励,成都市经济和信息化局,成都,
关键零部件生产企业年度新增销售奖励,成都市经济和信息化局,成都,
企业拓展销售渠道补助,成都市经济和信息化局,成都,
节能环保装备产业示范工程（项目）专项支持,成都市经济和信息化局,成都,
中小企业贷款担保代偿补助,成都市经济和信息化局,成都,
融资贴息补助,成都市经济和信息化局,成都,
创新创业载体资助,成都市科学技术局,成都,
工业设计中心及示范园区（基地）认定奖励,成都市经济和信息化局,成都,
工业设计大奖奖励,成都市经济和信息化局,成都,
新材料首批次认定,成都市经济和信息化局,成都,
中小企业专项资金品牌培育项目,成都市经济和信息化局,成都,
特色品牌旅游商品购物区新(改)建补助,成都市文化广电旅游局,成都,
乡村旅游转型升级支持,成都市文化广电旅游局,成都,
旅游业改革创新支持,成都市文化广电旅游局,成都,
动漫产业发展扶持资金,成都市文化广电旅游局,成都,
实体书店扶持奖励资金,成都市文化广电旅游局,成都,
川剧发展项目,成都市文化广电旅游局,成都,
品牌农业企业兼并重组支持,成都市农业农村局,成都,
音乐产业-音乐演出支持,成都市文化广电旅游局,成都,
音乐产业-原创音乐支持,成都市文化广电旅游局,成都,
音乐产业-音乐人才支持,成都市文化广电旅游局,成都,
知识产权品牌服务机构和各专项服务试点示范机构资助,成都市科学技术局,成都,
各类科技企业孵化载体提升创新创业服务能力支持,成都市科学技术局,成都,
军民融合产业-军民融合产业人才融合支持,成都市经济和信息化局,成都,
军民融合产业-中介服务机构促成军民技术成果在蓉实现转化支持,成都市经济和信息化局,成都,
军民融合产业-中试基地、产业孵化中心建立支持,成都市经济和信息化局,成都,
军民融合产业-共享研发资源和先进设备资源开放支持,成都市经济和信息化局,成都,
军民融合产业-公共服务平台开放共享支持,成都市经济和信息化局,成都,
军民融合产业-公共服务平台建设支持,成都市经济和信息化局,成都,
军民融合产业-重大项目建设支持,成都市经济和信息化局,成都,
高层次人才创新创业扶持,成都市人力资源和社会保障局,成都,
在蓉企业建立首席技师制度支持,成都市人力资源和社会保障局,成都,
技能人才补贴,成都市人力资源和社会保障局,成都,
成都市急需紧缺人才和高端人才-D类：其他高级人才,成都市人力资源和社会保障局,成都,
成都市急需紧缺人才和高端人才-C类：地方级领军人才,成都市人力资源和社会保障局,成都,
成都市急需紧缺人才和高端人才-B类：国家级领军人才,成都市人力资源和社会保障局,成都,
成都市急需紧缺人才和高端人才-A类：国内外顶尖人才,成都市人力资源和社会保障局,成都,
就业援助基地认定,成都市人力资源和社会保障局,成都,
军民融合公共服务平台认定,成都市经济和信息化局,成都,
总部经济发展支持-中介服务支持,成都市商务局,成都,
总部经济发展支持-融资支持,成都市商务局,成都,
总部经济发展支持-人才培养支持,成都市商务局,成都,
总部经济发展支持-高端人才支持,成都市商务局,成都,
总部经济发展支持-海外布局支持,成都市商务局,成都,
总部经济发展支持-能级提升奖励,成都市商务局,成都,
总部经济发展支持-多做贡献奖励,成都市商务局,成都,
总部经济发展支持-“引进来”奖励,成都市商务局,成都,
林业产业-新产品新技术研发奖励,成都市林业和园林管理局,成都,
林业产业-企业名牌商标奖励,成都市林业和园林管理局,成都,
林业产业-龙头企业奖励,成都市林业和园林管理局,成都,
林业产业-一三产业融合发展支持,成都市林业和园林管理局,成都,
林业产业-林产品加工企业认证奖励,成都市林业和园林管理局,成都,
林业产业-林区基础设施建设补贴,成都市林业和园林管理局,成都,
林业产业-基地建设支持,成都市林业和园林管理局,成都,
金融科技产业-行业协会活动经费补贴,成都市地方金融监督管理局,成都,
金融科技产业-平台奖励,成都市地方金融监督管理局,成都,
金融科技产业-推介奖励,成都市地方金融监督管理局,成都,
金融科技产业-贡献奖励,成都市地方金融监督管理局,成都,
金融科技产业-应用奖励,成都市地方金融监督管理局,成都,
金融科技产业-创业奖励,成都市地方金融监督管理局,成都,
金融科技产业-载体奖励,成都市地方金融监督管理局,成都,
金融科技产业-项目资助,成都市地方金融监督管理局,成都,
资产证券化补助,成都市地方金融监督管理局,成都,
“产业生态圈园区建设贷款风险资金池”资金,成都市财政局,成都,
知识产权服务机构建设支持,成都市科学技术局,成都,
跨境电商资金-跨境电商仓储物流配套服务建设支持,成都市商务局,成都,
跨境电商资金-公用型跨境电商保税仓库建设支持,成都市商务局,成都,
跨境电商资金-质量溯源平台费用补贴,成都市商务局,成都,
跨境电商资金-自建境内外O2O线下体验店、展示厅和境外服务网点支持,成都市商务局,成都,
跨境电商资金-子网站或独立页面开设扶持,成都市商务局,成都,
跨境电商资金-引进跨境境外结售汇业务机构扶持,成都市商务局,成都,
跨境电商资金-引进跨境第三方支付企业扶持,成都市商务局,成都,
人工智能产业-产业项目投资补助,成都市经济和信息化局,成都,
人工智能产业-产业集聚布局与协调发展奖励,成都市经济和信息化局,成都,
人工智能产业-学生实训（实习）基地补贴,成都市人力资源和社会保障局,成都,
人工智能产业-人才培养补贴,成都市人力资源和社会保障局,成都,
人工智能产业-人工智能学科（专业）设置补贴,成都市人力资源和社会保障局,成都,
人工智能产业-本土创新型企业家、科技人才资助,成都市人力资源和社会保障局,成都,
人工智能产业-国际顶尖人才（团队）补助,成都市人力资源和社会保障局,成都,
人工智能产业-开展活动补贴,成都市科学技术局,成都,
人工智能产业-人工智能领域计算能力开放共享补贴,成都市科学技术局,成都,
人工智能产业-产学研协同创新补贴,成都市科学技术局,成都,
人工智能产业-产业技术研究院建设支持,成都市科学技术局,成都,
人工智能产业-重大人工智能项目补助,成都市经济和信息化局,成都,
人工智能产业-总部企业奖励,成都市经济和信息化局,成都,
人工智能产业-企业上平台用服务支持,成都市经济和信息化局,成都,
人工智能产业-产业公共服务平台建设支持,成都市经济和信息化局,成都,
人工智能产业-行业融合应用创新支持,成都市经济和信息化局,成都,
人工智能产业-应用推广项目补助,成都市科学技术局,成都,
人工智能产业-重大科技项目资助,成都市科学技术局,成都,
5G产业-举办活动支持,成都市经济和信息化局,成都,
5G产业-5G产品推广应用支持,成都市科学技术局,成都,
5G产业-重大科技创新补助,成都市科学技术局,成都,
5G产业-5G重大关键技术联合攻关补助,成都市科学技术局,成都,
5G产业-高端人才创业支持,成都市人力资源和社会保障局,成都,
5G产业-创业载体发展支持,成都市科学技术局,成都,
5G产业-创新平台建设支持,成都市科学技术局,成都,
出口产品低碳认证-举办品牌推广活动补助,成都市商务局,成都,
知识产权运营基金子基金,成都市科学技术局,成都,
引进培育交子金融人才-管理金融人才,成都市地方金融监督管理局,成都,
引进培育交子金融人才-领军金融人才,成都市地方金融监督管理局,成都,
引进培育交子金融人才-顶尖金融人才,成都市地方金融监督管理局,成都,
医疗保险接轨奖励,成都市地方金融监督管理局,成都,
引进国际知名财富管理机构奖励,成都市地方金融监督管理局,成都,
创业吸纳就业奖励,成都市人力资源和社会保障局,成都,
创业补贴,成都市人力资源和社会保障局,成都,
留学人员回国创业启动支持计划,成都市人力资源和社会保障局,成都,
医疗美容产业-交流合作支持,成都市商务局,成都,
医疗美容产业-医贷款担保代偿补助,成都市地方金融监督管理局,成都,
医疗美容产业-医美街区（园区）建设支持,成都市经济和信息化局,成都,
医疗美容产业-产业联动融合发展支持,成都市经济和信息化局,成都,
医疗美容产业-租赁营业场地支持,成都市商务局,成都,
医疗美容产业-医美重大项目建设补助,成都市经济和信息化局,成都,
医疗美容产业-引进医美领军企业支持,成都市商务局,成都,
医疗美容产业-医美技术创新项目补助,成都市经济和信息化局,成都,
医疗美容产业-技术合同补助,成都市科学技术局,成都,
医疗美容产业-创新创业载体支持,成都市科学技术局,成都,
医疗美容产业-产业集群协同创新项目,成都市科学技术局,成都,
医疗美容产业-医美人才培养体系补贴,成都市人力资源和社会保障局,成都,
医疗美容产业-高端医美人才发展支持,成都市人力资源和社会保障局,成都,
稻谷补贴,成都市农业农村局,成都,
跨境电商资金-引进跨境电商平台落户奖励,成都市商务局,成都,
平台企业集聚发展支持,成都市经济和信息化局,成都,
企业提升经济贡献率支持,成都市经济和信息化局,成都,
企业开展金融服务支持,成都市地方金融监督管理局,成都,
技术交易补贴,成都市科学技术局,成都,
世界级、国家级旅游资源品牌打造支持,成都市文化广电旅游局,成都,
页岩气产业专项,成都市科学技术局,成都,
航空货运发展扶持-基地货运航空公司设立资助,成都市口岸与物流办公室,成都,
军民融合产业-非上市企业发债融资补助,成都市经济和信息化局,成都,
军民融合产业-开展混合所有制改革补助,成都市经济和信息化局,成都,
航空货运发展扶持-战略性货运航线和大宗商品运输扶持,成都市口岸与物流办公室,成都,
企业引才奖励,成都市人力资源和社会保障局,成都,
“成都优秀人才培养计划”高技能人才资助,成都市人力资源和社会保障局,成都,
优秀科技人才培养计划项目,成都市科学技术局,成都,
中外合作创新创业活动资助,成都市科学技术局,成都,
国家级国际科技合作项目配套资助,成都市科学技术局,成都,
国际科技合作项目资助,成都市科学技术局,成都,
国际性研发机构资助,成都市科学技术局,成都,
成果转化区支持,成都市科学技术局,成都,
试点示范区支持,成都市科学技术局,成都,
战略性新兴产品研发补贴,成都市科学技术局,成都,
科技成果与市场接轨补贴,成都市科学技术局,成都,
科技成果评估补贴,成都市科学技术局,成都,
建设产学研协同创新平台支持,成都市科学技术局,成都,
重大科技项目配套,成都市科学技术局,成都,
新型产业技术研究院建设与资助,成都市科学技术局,成都,
创新创业活动资助,成都市科学技术局,成都,
维权援助服务资助,成都市科学技术局,成都,
市级知识产权试点示范单位资助,成都市科学技术局,成都,
高价值专利培育中心资助,成都市科学技术局,成都,
高价值专利池或专利组合资助,成都市科学技术局,成都,
中小企业培训补助项目,成都市经济和信息化局,成都,
针对产业园区的互联网带宽专项优惠套餐补助项目,成都市经济和信息化局,成都,
国际直达数据专用通道建设补助项目,成都市经济和信息化局,成都,
110千伏及以上公共地下变电站建设补助,成都市经济和信息化局,成都,
企业自建110千伏及以上专用变电站支持,成都市经济和信息化局,成都,
